Date,Active Address Count,Block Count,Block Size Bytes,MVRV Ration,Market Cap (USD),Realized Market Cap (USD),Mean Difficulty,Mean Fee (USD),Total Fees,HashRate,Issuance BTC,Issuance USD,NVT Ratio,NVTAdj90,PriceUSD,Supply Total,Transaction Count,Volume USD
3/23/2019,566705,145,118427305,0.91913227,70104014184,76271953686,6.07E+12,0.284775191,69357.85214,43744504.06,1812.5,7216969.06,99.10036022,69.13941072,3981.776033,17606217.33,243553,707404231.7
3/24/2019,569884,150,115264301,0.91670464,69915870924,76268699835,6.38E+12,0.281317934,63494.58297,47567250.84,1875,7445000.603,87.9549118,69.29535983,3970.666988,17608092.33,225704,794905815.9
3/25/2019,715056,148,157945341,0.90273487,68823860548,76239284363,6.38E+12,0.348217284,115548.2449,46933020.83,1850,7230241.852,56.74330722,67.87218273,3908.238839,17609942.33,331828,1212898294
3/26/2019,688572,134,162011374,0.90526912,68998149814,76218384063,6.38E+12,0.4018916,146378.9681,42493410.75,1675,6562253.699,54.97666864,67.75616249,3917.763402,17611617.33,364225,1255044213
3/27/2019,778566,149,178528745,0.93039612,70929622724,76235940004,6.38E+12,0.502932854,192541.8081,47250135.84,1862.5,7500302.247,54.90044592,69.53657781,4027.007918,17613479.83,382838,1291968062
3/28/2019,765998,146,178463079,0.92674903,70653886034,76238424734,6.38E+12,0.495305192,193804.9966,46298790.82,1825,7319960.868,61.64310834,69.35768026,4010.937462,17615304.83,391284,1146176563
3/29/2019,759323,147,180561030,0.94438915,72044617182,76287001941,6.38E+12,0.694159059,258270.9019,46615905.83,1837.5,7514384.661,55.46776064,70.38535484,4089.46104,17617142.33,372063,1298855702
3/30/2019,683748,139,167639563,0.944965,72094536468,76293340510,6.38E+12,0.593741409,226064.6666,44078985.78,1737.5,7109660.679,82.69051016,70.19343603,4091.891038,17618879.83,380746,871859858.2
3/31/2019,623888,139,162988873,0.94641855,72144407427,76228859921,6.38E+12,0.476547181,181506.3372,44078985.78,1737.5,7113877.203,89.68314878,70.34893197,4094.317815,17620617.33,380878,804436601.6
4/1/2019,697929,136,164514347,0.95655086,72928511838,76241123029,6.38E+12,0.709542523,261604.071,43127640.77,1700,7035310.273,52.30381328,70.47121101,4138.417808,17622317.33,368694,1394324950
4/2/2019,879271,157,190457408,1.12892016,86424523991,76555036129,6.38E+12,1.416535347,566091.4371,49787055.88,1962.5,9623549.444,36.30792742,82.27229841,4903.719462,17624279.83,399631,2380321052
4/3/2019,856707,142,177143791,1.14051964,87429243679,76657376811,6.38E+12,1.977149455,710890.0181,45030330.8,1775,8804403.995,42.33815824,82.36839253,4960.227603,17626054.83,359553,2065022365
4/4/2019,802957,140,170246973,1.12838804,86574903766,76724407429,6.38E+12,2.12888726,755861.4218,44396100.79,1750,8594721.979,46.77491421,80.98847009,4911.269702,17627804.83,355050,1850883219
4/5/2019,873077,158,195325569,1.15614507,88734657095,76750452091,6.38E+12,1.453544595,565678.8572,50104170.89,1975,9940620.33,52.25936997,82.2200175,5033.225484,17629779.83,389172,1697966454
4/6/2019,677458,139,168483155,1.15841744,88939665131,76776869704,6.38E+12,1.138049848,408053.4632,44084457.2,1737.5,8764570.02,88.18180729,82.2590182,5044.356846,17631517.33,358555,1008594265
4/7/2019,623548,141,160707430,1.19121228,91501063164,76813398111,6.39E+12,1.274855706,447007.7557,44809649.52,1762.5,9145809.822,76.77587841,84.63930772,5189.111956,17633279.83,350634,1191794416
4/8/2019,778923,148,180365720,1.21179209,93173850972,76889304782,6.39E+12,1.866773403,692963.0883,47034242.04,1850,9774332.596,46.12339479,85.30679032,5283.423025,17635129.83,371209,2020099592
4/9/2019,776284,132,165251657,1.19099798,91633263650,76938219421,6.39E+12,1.725380775,598491.4564,41949459.12,1650,8572703.55,51.88912438,83.49056728,5195.577909,17636779.83,346875,1765943533
4/10/2019,773468,148,179360411,1.21651316,93691843864,77016712073,6.39E+12,1.481442315,587254.1038,47034242.04,1850,9826721.966,54.89409645,85.31251462,5311.741603,17638629.82,396407,1706774497
4/11/2019,813510,157,188773709,1.15695368,89096740025,77009772958,6.39E+12,1.451254479,584392.6049,49894432.44,1962.5,9911932.042,44.77902042,80.48068766,5050.666009,17640592.32,402681,1989698282
4/12/2019,763723,151,176631040,1.16368455,89674280266,77060643572,6.39E+12,1.351084591,500782.2059,47987638.84,1887.5,9593900.953,56.41189331,80.31977493,5082.861432,17642479.82,370652,1589634295
4/13/2019,602847,135,151646022,1.16156591,89540456117,77085988063,6.39E+12,0.914278834,340671.2649,42902855.92,1687.5,8563709.294,77.2749347,79.74674894,5074.790693,17644167.32,372612,1158725743
4/14/2019,596510,122,146603049,1.18135304,90995377479,77026404737,6.39E+12,0.896801386,302787.9487,38771469.79,1525,7864126.162,77.56235421,80.90866236,5156.804041,17645692.32,337631,1173189989
4/15/2019,767910,145,178353851,1.15555322,88994562169,77014680365,6.39E+12,1.035418112,391774.2573,46080845.25,1812.5,9140252.151,56.97116154,79.10823783,5042.897738,17647504.82,378373,1562098433
4/16/2019,777026,145,180962162,1.19224124,91881692216,77066359634,6.39E+12,1.117354291,402311.2339,46080845.25,1812.5,9435807.86,60.42745244,81.34268964,5205.962957,17649317.32,360057,1520528973
4/17/2019,734917,138,169247596,1.1961381,92250564154,77123673596,6.39E+12,1.126194894,394715.5435,43856252.72,1725,9015457.571,53.23654987,81.08728233,5226.352215,17651042.32,350486,1732842650
4/18/2019,739768,149,180851873,1.20765693,93180899417,77158418951,6.39E+12,0.995871727,382187.6846,47352040.98,1862.5,9831210.607,57.87735063,81.42448364,5278.50234,17652904.82,383772,1609971749
4/19/2019,798377,152,184236940,1.20719787,93393056305,77363503147,6.39E+12,1.154384543,416934.8374,48305437.78,1900,10050907.32,64.37247182,80.98632313,5289.951219,17654804.82,361175,1450822901
4/20/2019,689643,131,163609614,1.21246475,93825862417,77384404341,6.39E+12,0.985716487,312341.0262,41631660.19,1637.5,8701631.217,85.19644211,80.97131123,5313.973262,17656442.32,316867,1101288506
4/21/2019,673424,162,183349166,1.20835451,93514542764,77389989136,6.36E+12,0.669530008,262116.3113,51189192.67,2025,10723861,101.7001416,80.73533257,5295.733828,17658467.32,391493,919512414.4
4/22/2019,646342,134,154163833,1.22794551,95078673811,77429065989,6.35E+12,1.120464112,385040.7694,42318655.54,1675,9017864.959,66.53142173,81.76881232,5383.799975,17660142.32,343644,1429079243
4/23/2019,714325,116,145558795,1.2632969,97931104713,77520260632,6.35E+12,1.749588692,539896.8266,36634060.02,1450,8040050.932,52.37747181,83.5297702,5544.862712,17661592.32,308585,1869718055
4/24/2019,875920,163,201317795,1.238908,95947917279,77445554425,6.35E+12,1.738290999,709787.6722,51477170.55,2037.5,11067593.89,36.03674693,80.60693686,5431.94792,17663629.82,408325,2662502180
4/25/2019,751975,143,174417013,1.17030753,90582486406,77400583942,6.35E+12,1.263998763,482431.672,45160953.3,1787.5,9165715.787,57.432483,75.70018971,5127.673167,17665417.32,381671,1577199551
4/26/2019,761966,151,189344323,1.17673094,90989528957,77323987612,6.35E+12,1.214425346,464110.8625,47687440.2,1887.5,9720935.797,48.44792715,75.18268828,5150.164661,17667304.82,382165,1878089204
4/27/2019,619281,137,160832851,1.18413668,91557451148,77320002420,6.35E+12,0.780442749,281685.9817,43266088.13,1712.5,8873845.795,82.76750883,75.28543313,5181.807764,17669017.32,360931,1106200397
4/28/2019,574359,163,154536515,1.17650667,90982423048,77332687577,6.35E+12,0.641949474,237887.8586,51477170.55,2037.5,10490414.34,94.32084092,74.97202136,5148.669615,17671054.82,370571,964605724
4/29/2019,807672,163,200533837,1.17708337,90995226478,77305676473,6.35E+12,0.99039777,371952.7961,51477170.55,2037.5,10490681.01,62.88531245,74.66930006,5148.800493,17673092.32,375559,1447002852
4/30/2019,839425,140,181607773,1.20333737,93086646313,77357064298,6.35E+12,1.324142778,454697.3884,44213520.72,1750,9216581.854,51.39946788,76.11993879,5266.618203,17674842.32,343390,1811042996
5/1/2019,760187,171,192349711,1.21799733,93956247055,77139944703,6.35E+12,0.778316839,343496.1273,54003657.44,2137.5,11361187.27,59.51757728,76.45808425,5315.175329,17676979.82,441332,1578630236
5/2/2019,787748,184,202472914,1.23567987,95346643375,77161282319,6.35E+12,0.771275928,349654.8567,58109198.65,2300,12404197.57,62.43765691,77.38494461,5393.129376,17679279.82,453346,1527069530
5/3/2019,803354,152,187134846,1.2951638,1.00E+11,77247160232,6.35E+12,1.21358739,461325.8289,48003251.06,1900,10751017.74,57.20635221,80.46076094,5658.430388,17681179.82,380134,1748891886
5/4/2019,658798,132,156428712,1.32099457,1.02E+11,77300285446,6.57E+12,0.970883378,345331.567,43092854.41,1650,9528275.507,88.21990146,81.76618342,5774.712429,17682829.82,355688,1157485505
5/5/2019,613917,129,155380813,1.30956777,1.01E+11,77355832768,6.70E+12,1.108536283,365594.1575,42978500.7,1612.5,9236967.12,91.62275634,80.90898755,5728.351702,17684442.32,329799,1105650052
5/6/2019,776590,151,184113413,1.29939268,1.01E+11,77470867363,6.70E+12,1.175184148,446012.9389,50308167.48,1887.5,10743061.81,60.6295562,79.82506167,5691.688374,17686329.82,379526,1660330112
5/7/2019,754405,127,160410823,1.32870246,1.03E+11,77553325448,6.70E+12,1.611289498,533547.9029,42312167.35,1587.5,9248370.018,59.70829001,81.16423447,5825.744893,17687917.32,331131,1725812178
5/8/2019,839633,152,189370013,1.35126305,1.05E+11,77655101445,6.70E+12,1.710290719,671171.097,50641334.15,1900,11270421.13,53.58841662,81.89374401,5931.800595,17689817.32,392431,1958118480
5/9/2019,831454,150,188845484,1.39928506,1.09E+11,77758560975,6.70E+12,1.823752569,660397.2191,49975000.81,1875,11531513.33,45.85667459,84.00002111,6150.140445,17691692.32,362109,2372749299
5/10/2019,775704,125,157801621,1.44472955,1.12E+11,77858323934,6.70E+12,2.4468903,789591.9248,41645834.01,1562.5,9933536.709,52.40478426,85.8139904,6357.463494,17693254.82,322692,2146449474
5/11/2019,773667,130,160614923,1.6543368,1.30E+11,78349499681,6.70E+12,2.649463967,908111.723,43311667.37,1625,11903259.65,56.81753345,97.52771822,7325.08286,17694879.82,342753,2281275745
5/12/2019,819732,158,194996341,1.56569495,1.23E+11,78471604096,6.70E+12,2.115340827,710397.0252,52640334.18,1975,13711680.77,76.15438597,91.97319385,6942.623175,17696854.82,335831,1613335763
5/13/2019,882729,167,201232294,1.74753483,1.38E+11,78986913927,6.70E+12,2.239523847,885682.4118,55638834.23,2087.5,16280215.72,53.37247674,102.0805181,7798.905736,17698942.32,395478,2586209059
5/14/2019,896277,152,186783122,1.77133721,1.41E+11,79499302318,6.70E+12,2.90467719,1062237.544,50641334.15,1900,15115559.6,48.50735163,102.7439345,7955.557682,17700842.32,365699,2903066595
5/15/2019,879106,149,184676233,1.81667469,1.45E+11,80053618166,6.70E+12,4.373364419,1607740.601,49641834.14,1862.5,15300822.74,46.23296809,104.1503944,8215.206838,17702704.82,367621,3145620706
5/16/2019,882945,146,181866994,1.72799889,1.39E+11,80552297854,6.70E+12,4.743960195,1784952.975,48642334.12,1825,14348280.67,48.19246703,98.24311418,7862.071602,17704529.82,376258,2888299557
5/17/2019,903650,151,190237068,1.61073752,1.30E+11,80542927583,6.70E+12,4.596439725,1659084.919,50308167.48,1887.5,13829562.79,47.32034195,90.14460648,7326.920682,17706417.32,360950,2741601391
5/18/2019,845558,153,189929427,1.59950822,1.29E+11,80575393288,6.70E+12,2.684764148,956675.4325,50987355.58,1912.5,13919151.22,88.94499801,89.00046945,7277.987563,17708329.82,356335,1448996651
5/19/2019,750954,163,183431360,1.80201739,1.46E+11,80784272686,6.70E+12,2.998431413,1047073.238,54326123.03,2037.5,16747725.93,83.23984808,100.0844716,8219.742787,17710367.32,349207,1748857878
5/20/2019,836865,161,189831183,1.74723194,1.41E+11,80907960112,6.70E+12,3.913086996,1495523.154,53659544.83,2012.5,16062043,63.18528548,96.5156506,7981.139379,17712379.82,382185,2237308434
5/21/2019,888770,153,192642819,1.74497388,1.41E+11,81048500887,6.70E+12,4.299101512,1640764.989,50993232.04,1912.5,15269033.71,60.53551154,95.84965149,7983.808477,17714292.32,381653,2336273596
5/22/2019,862194,167,200324291,1.67542929,1.36E+11,81082184058,6.70E+12,3.384221181,1334256.274,55659279.42,2087.5,16006745.66,65.55130195,91.46695363,7667.902115,17716379.82,394258,2072383954
5/23/2019,825753,158,193847335,1.72268374,1.40E+11,81228025360,6.70E+12,3.289458534,1270431.649,52659677.53,1975,15597505.81,61.21617163,93.40933309,7897.471294,17718354.82,386213,2285837139
5/24/2019,862849,153,191735207,1.73899884,1.42E+11,81387951552,6.70E+12,4.106448113,1540320.474,50993232.04,1912.5,15275329.45,52.96286992,93.32291431,7987.100368,17720267.32,375098,2672316547
5/25/2019,701431,140,162973942,1.75307893,1.43E+11,81495286144,6.70E+12,3.044962797,1024888.803,46660473.76,1750,14107785.58,95.92477522,93.79018477,8061.591761,17722017.32,336585,1489371943
5/26/2019,670124,165,167080320,1.89396436,1.55E+11,81711276442,6.70E+12,2.246146552,849054.6274,54992701.22,2062.5,18008770.22,91.72871531,101.3503789,8731.524956,17724079.82,378005,1687129758
5/27/2019,884928,167,198919681,1.90714924,1.56E+11,81948404213,6.70E+12,4.190602358,1664486.303,55659279.42,2087.5,18405042.25,68.85886648,101.5536751,8816.786708,17726167.32,397195,2269683549
5/28/2019,944118,164,207205846,1.88105961,1.55E+11,82174194278,6.70E+12,4.324917335,1678063.601,54659412.12,2050,17874207.99,64.97516576,99.62111508,8719.125848,17728217.32,387999,2378979047
5/29/2019,887870,174,211317903,1.84071984,1.53E+11,83372387209,6.70E+12,3.998405142,1621377.275,57992303.11,2175,18825687.5,40.71479874,97.37800119,8655.488506,17730392.32,405506,3769273378
5/30/2019,862822,160,196390035,1.75787076,1.47E+11,83439379777,6.77E+12,4.168720118,1585264.212,53851726.71,2000,16543243.93,60.78217892,92.22861906,8271.621963,17732392.32,380276,2413135699
5/31/2019,766989,117,150762970,1.81476063,1.52E+11,83611469025,7.46E+12,5.962039197,1772007.48,43386260.58,1462.5,12513474.95,48.93635229,93.94560211,8556.222186,17733854.82,297215,3100656158
6/1/2019,850116,151,187667334,1.81246057,1.52E+11,83712639475,7.46E+12,4.010308355,1333555.858,55994233.74,1887.5,16147198.83,84.07322709,93.21816032,8554.80733,17735742.32,332532,1804686982
6/2/2019,690143,131,156983290,1.8504971,1.55E+11,83816356170,7.46E+12,3.401148998,1009025.676,48577778.94,1637.5,14318879.26,106.2112086,95.02570879,8744.353745,17737379.82,296672,1460315967
6/3/2019,727530,119,149854001,1.72701182,1.45E+11,83952454044,7.46E+12,5.595541199,1670011.653,44127906.06,1487.5,12157934.39,58.94316384,88.06398478,8173.401271,17738867.32,298454,2459774320
6/4/2019,911280,154,193540183,1.62636908,1.36E+11,83447224227,7.46E+12,4.459183312,1672657.497,57106701.96,1925,14726133.21,33.88967728,80.90203536,7649.939332,17740792.32,375104,4004640819
6/5/2019,874396,160,198263411,1.65612566,1.38E+11,83549188480,7.46E+12,3.277347875,1221762.514,59331638.4,2000,15597088.93,42.92051981,81.36824852,7798.544466,17742792.32,372790,3223818246
6/6/2019,812486,157,182060345,1.651342,1.38E+11,83565894664,7.46E+12,2.576734365,938147.7547,58219170.18,1962.5,15261799.9,64.53068064,80.65323502,7776.713326,17744754.82,364084,2138453677
6/7/2019,864227,158,187409877,1.70183629,1.42E+11,83673661963,7.46E+12,2.448581553,858666.1305,58589992.92,1975,15847301.43,72.40585167,82.62458251,8023.950093,17746729.82,350679,1966676327
6/8/2019,617675,124,139174988,1.6835165,1.41E+11,83704486358,7.46E+12,1.936667914,560140.5241,45982019.76,1550,12306697.99,112.8964897,81.48155105,7939.805155,17748279.82,289229,1248204298
6/9/2019,580387,147,137264347,1.61842434,1.36E+11,83726844448,7.46E+12,1.590983941,483417.2885,54510942.78,1837.5,14027595.82,121.4299326,78.34613541,7634.065751,17750117.32,303848,1115915654
6/10/2019,809202,157,182606362,1.69111483,1.42E+11,83907811648,7.46E+12,2.363966813,834671.7663,58219170.18,1962.5,15686856.23,73.06835137,81.69168728,7993.302539,17752079.82,353081,1941986401
6/11/2019,835542,143,179960264,1.67511723,1.41E+11,83967092627,7.46E+12,2.554370098,874457.9507,53027651.82,1787.5,14161439.48,63.93602006,80.43769275,7922.483627,17753867.32,342338,2199929290
6/12/2019,795814,131,165221723,1.72008481,1.45E+11,84094555495,7.46E+12,2.708054482,887391.5411,48577778.94,1637.5,13340313.15,58.79542903,82.11012387,8146.756125,17755504.82,327686,2460221314
6/13/2019,892695,151,189977920,1.73649236,1.46E+11,84188482641,7.46E+12,2.440400099,888747.3485,55994233.74,1887.5,15539367.23,66.2370732,82.43132061,8232.777341,17757392.32,364181,2207112273
6/14/2019,1041358,169,218604227,1.82901577,1.54E+11,84456493558,7.41E+12,2.848553162,1044367.895,62251625.64,2112.5,18374535.17,56.62139146,86.06676388,8698.004815,17759504.82,366631,2728160762
6/15/2019,860753,146,179949248,1.85878621,1.57E+11,84570326282,7.41E+12,2.08151165,684396.8674,53775192.23,1825,16152317.29,98.39129118,87.066244,8850.584816,17761329.82,328798,1597683638
6/16/2019,689588,130,152328397,1.88896018,1.60E+11,84815590522,7.41E+12,2.281527874,663639.4203,47882020.48,1625,14656715.14,78.82188171,88.20111585,9019.517007,17762954.82,290875,2032598939
6/17/2019,805931,133,164424651,1.9511578,1.66E+11,85042681107,7.41E+12,3.432661203,1115525.642,48986990.18,1662.5,15528701.26,62.21812936,90.50726175,9340.572189,17764617.32,324974,2666934738
6/18/2019,950212,163,201757433,1.88755922,1.61E+11,85156154658,7.41E+12,2.638089971,1043813.059,60036687.22,2037.5,18433532.97,67.69776221,87.1139393,9047.132744,17766654.82,395670,2374336749
6/19/2019,892254,177,202391121,1.93150882,1.65E+11,85417638470,7.41E+12,2.459838424,967943.9599,65193212.5,2212.5,20543185.68,61.09267323,88.65583382,9285.055677,17768867.32,393499,2700568066
6/20/2019,839162,144,182005635,1.98086596,1.70E+11,85645159347,7.41E+12,3.245141234,1088287.319,53038545.76,1800,17184095.6,67.73608918,90.39703938,9546.719778,17770667.32,335359,2504596638
6/21/2019,842659,133,168522649,2.08422475,1.79E+11,85982591040,7.41E+12,3.797198174,1291567.595,48986990.18,1662.5,16763796,57.81619484,94.15506307,10083.48631,17772329.82,340137,3099599430
6/22/2019,848072,141,170528470,2.19688103,1.90E+11,86450481994,7.41E+12,3.653946712,1274259.107,51933576.06,1762.5,18832832.85,66.9562566,98.60912263,10685.29523,17774092.32,348735,2836500032
6/23/2019,875010,181,211065230,2.2136737,1.92E+11,86681960830,7.41E+12,2.28987222,869274.4224,66666505.44,2262.5,24422392.66,100.5235746,99.2305189,10794.4277,17776354.82,379617,1908861454
6/24/2019,978017,177,217305884,2.24706654,1.96E+11,87064192172,7.41E+12,2.901799376,1130439.474,65193212.5,2212.5,24346807.79,68.96023148,100.2602214,11004.20691,17778567.32,389565,2836983421
6/25/2019,911584,146,182374929,2.37982686,2.08E+11,87610395083,7.41E+12,3.941479927,1429287.042,53775192.23,1825,21400431.49,66.56105053,105.7417464,11726.26383,17780392.32,362627,3132426092
6/26/2019,1035885,165,204213898,2.57176389,2.29E+11,88944366058,7.41E+12,6.018017313,2407868.907,60773333.69,2062.5,26530887.66,40.19682707,113.1132479,12863.46068,17782454.82,400110,5690596129
6/27/2019,891448,142,175145074,2.21524309,1.98E+11,89190752394,7.89E+12,6.147150354,2222772.685,55670540.68,1775,19719891.17,52.64402208,96.40242159,11109.79784,17784229.82,361594,3753117454
6/28/2019,1008973,163,204441272,2.44168454,2.20E+11,90022436058,7.93E+12,5.481045296,2203626.856,64293187.57,2037.5,25179848.71,48.44098085,105.1576491,12358.20796,17786267.32,402045,4537612297
6/29/2019,846946,174,199253670,2.35329242,2.12E+11,90286870950,7.93E+12,3.630828828,1304317.163,68631991.64,2175,25978964.62,86.74655869,100.7674338,11944.35155,17788442.32,359234,2449335303
6/30/2019,675915,152,152756783,2.13021037,1.93E+11,90551555715,7.93E+12,3.449722415,1143017.226,59954383.5,1900,20600971.75,74.22428059,90.90553374,10842.61671,17790342.32,331336,2598797340
7/1/2019,836709,143,181374598,2.07558255,1.88E+11,90603400162,7.93E+12,4.038455201,1352579.608,56404452.9,1787.5,18893073.71,55.92759781,88.17157868,10569.55173,17792129.82,334925,3362469405
7/2/2019,894242,158,195545125,2.11000412,1.92E+11,90792626081,7.93E+12,3.349706345,1247363.649,62321003.91,1975,21263014.55,54.01546895,89.13304578,10766.08332,17794104.82,372380,3546628749
7/3/2019,883931,172,202884385,2.33157806,2.13E+11,91226317721,7.93E+12,2.829452956,1125131.968,67843118.18,2150,25696853.52,63.15104272,98.19328547,11952.02489,17796254.82,397650,3368135687
7/4/2019,814107,167,188350502,2.17425127,1.99E+11,91494603116,7.93E+12,2.531923294,929448.7858,65870934.51,2087.5,23332009.17,59.49417469,91.06805304,11177.01038,17798342.32,367092,3343726641
7/5/2019,837154,189,197547130,2.13840364,1.96E+11,91553929461,7.93E+12,2.241472483,860581.9793,74548542.65,2362.5,25983717.87,73.8607588,88.88228568,10998.3991,17800704.82,383936,2650653190
7/6/2019,654703,178,156585873,2.17712562,2.00E+11,91652613885,7.93E+12,1.580094944,543176.598,70209738.58,2225,24938301.96,114.0946532,90.33543518,11208.2256,17802929.82,343762,1748892242
7/7/2019,614084,153,148671382,2.22256119,2.04E+11,91774995374,7.93E+12,1.668280337,529547.2128,60348820.24,1912.5,21909951.14,123.1800633,92.51331098,11456.1836,17804842.32,317421,1655913606
7/8/2019,834590,178,190589011,2.37905472,2.19E+11,92211562880,7.93E+12,2.19229814,838319.4626,70209738.58,2225,27411160.9,62.15315678,98.62182195,12319.62288,17807067.32,382393,3529609199
7/9/2019,815561,154,177723216,2.41917807,2.24E+11,92602208123,8.62E+12,2.444405855,881838.9676,66020895.94,1925,24214782.16,62.1583076,99.76448628,12579.10762,17808992.32,360758,3604043283
7/10/2019,802293,129,164305285,2.31328701,2.16E+11,93213304426,9.06E+12,3.325027585,1063440.247,58125055.93,1612.5,19522187.48,36.32278978,94.18776951,12106.78293,17810604.82,319829,5936469301
7/11/2019,778056,129,162004971,2.15704038,2.01E+11,93268193398,9.06E+12,2.772819414,900758.7052,58125055.93,1612.5,18212668.32,40.16520873,86.44322682,11294.67803,17812217.32,324853,5008893667
7/12/2019,899488,164,201748634,2.24857787,2.10E+11,93590579801,9.06E+12,2.159205594,774848.201,73895419.95,2050,24217313.62,52.05318637,89.19489206,11813.32372,17814267.32,358858,4042897685
7/13/2019,645726,141,146468828,2.15890911,2.02E+11,93637841601,9.06E+12,1.640862716,500095.5751,63532037.88,1762.5,19998800.47,69.8638164,84.99263271,11346.83715,17816029.82,304776,2893566362
7/14/2019,592612,145,138569136,1.95875859,1.83E+11,93539971809,9.06E+12,1.389895925,421768.088,65334365.2,1812.5,18638074.87,72.24047693,76.68346805,10283.07579,17817842.32,303453,2536282023
7/15/2019,757007,146,165754375,2.07837284,1.95E+11,93681200120,9.06E+12,1.997890322,697367.6128,65784947.03,1825,19940644,60.42990639,80.84939162,10926.38027,17819667.32,349052,3221988468
7/16/2019,794106,162,179340256,1.80452153,1.69E+11,93538234572,9.06E+12,1.665651395,606200.4999,72994256.29,2025,19179060.25,55.74748725,69.67308858,9471.140865,17821692.32,363942,3027791328
7/17/2019,739298,133,153045828,1.84011447,1.72E+11,93710943361,9.06E+12,1.912741456,623349.0514,59927383.25,1662.5,16084492.09,49.86995289,70.58037384,9674.882461,17823354.82,325893,3457770722
7/18/2019,740918,121,152692079,2.02312657,1.90E+11,94095761100,9.06E+12,2.457711545,776781.8534,54520401.3,1512.5,16153334.67,51.51367577,77.13135495,10679.89069,17824867.32,316059,3695477594
7/19/2019,732618,118,148388516,1.9920017,1.88E+11,94252254733,9.06E+12,2.455965904,726236.4856,53168655.82,1475,15534999.03,46.679721,75.08373934,10532.20273,17826342.32,295703,4022103116
7/20/2019,702633,177,181527520,2.0519756,1.94E+11,94379935587,9.06E+12,1.68609752,534009.0037,79752983.72,2212.5,24033609.91,100.3851824,77.10315649,10862.64855,17828554.82,316713,1929222227
7/21/2019,558672,149,136690237,1.99813946,1.89E+11,94497351005,9.06E+12,1.414676447,410491.0058,67136692.51,1862.5,19723328.34,109.7618705,75.07695981,10589.70649,17830417.32,290166,1720259369
7/22/2019,708667,158,158429329,1.94697902,1.84E+11,94507760570,9.06E+12,1.725911116,552043.026,71191928.97,1975,20379157.83,86.58969278,73.08031775,10318.56093,17832392.32,319856,2125017663
7/23/2019,702928,143,155744910,1.86302934,1.76E+11,94450252235,9.03E+12,1.59860701,508970.8942,64200324.94,1787.5,17636634.98,79.49783941,70.02546391,9866.64894,17834179.82,318384,2213438664
7/24/2019,733358,139,156444583,1.84274782,1.75E+11,94784184143,9.01E+12,1.660159699,494531.6916,62282811.35,1737.5,17014968.34,58.24890063,69.07390495,9792.787537,17835917.32,297882,2998569020
7/25/2019,764542,150,168460266,1.86177246,1.77E+11,94825745862,9.01E+12,1.656100949,550936.759,67211666.92,1875,18557225.22,77.3801731,69.69408303,9897.186786,17837792.32,332671,2281514184
7/26/2019,750605,166,158266044,1.84937883,1.75E+11,94888815073,9.01E+12,1.414969949,455331.6696,74380911.39,2075,20411145.84,81.89054222,68.96258053,9836.696788,17839867.32,321796,2142925921
7/27/2019,587410,152,130978255,1.7764295,1.69E+11,94878702007,9.01E+12,1.093890272,311923.9049,68107822.48,1900,17948676.9,106.8804213,66.05864279,9446.672052,17841767.32,285151,1576952286
7/28/2019,521206,175,121904078,1.79184692,1.70E+11,94901589354,9.01E+12,0.920464047,248638.5097,78413611.41,2187.5,20846412.98,152.6032051,66.74472901,9529.788792,17843954.82,270123,1114322078
7/29/2019,738306,168,163242883,1.75506806,1.70E+11,96641118752,9.01E+12,1.137366276,382876.159,75277066.95,2100,19958733.72,26.82669335,65.28849906,9504.158916,17846054.82,336634,6322498970
7/30/2019,737831,142,164752313,1.76975529,1.71E+11,96705341196,9.01E+12,1.794687379,583743.6061,63627044.68,1775,17020668.84,76.21652925,65.69124757,9589.109206,17847829.82,325262,2245507516
7/31/2019,786236,171,174078472,1.85482085,1.80E+11,96803361478,9.01E+12,1.480379894,540625.8552,76621300.29,2137.5,21501121.09,84.59078304,68.74396657,10059.00402,17849967.32,365194,2122605875
8/1/2019,752575,142,162864653,1.91516898,1.86E+11,96943717468,9.01E+12,1.432385676,478292.1981,63627044.68,1775,18460544.95,91.20643354,70.99691915,10400.30701,17851742.32,333913,2035641497
8/2/2019,775949,169,174875787,1.93668955,1.88E+11,97070610296,9.01E+12,1.342640137,472264.2696,75725144.73,2112.5,22243979.53,77.63757455,71.504671,10529.69445,17853854.82,351743,2421451690
8/3/2019,612854,173,144369439,1.98633631,1.93E+11,97179453340,9.01E+12,0.890437128,286605.8889,77517455.85,2162.5,23377536.86,131.1904461,73.30661015,10810.42167,17856017.32,321871,1471380595
8/4/2019,583300,167,138279795,2.0166431,1.96E+11,97289514697,9.01E+12,0.725086192,216612.9741,74828989.17,2087.5,22934337.39,148.7547367,74.6168752,10986.50893,17858104.82,298741,1318937685
8/5/2019,807955,143,170688388,2.15209305,2.11E+11,97843612156,9.92E+12,1.478418921,501621.6262,70546861.82,1787.5,21074667.79,56.00470252,79.39965312,11790.02394,17859892.32,339296,3759837095
8/6/2019,850550,161,183322304,2.07763358,2.04E+11,98210491848,9.99E+12,1.419836253,526814.6233,79916269.03,2012.5,22989787.72,63.20381946,76.53264961,11423.497,17861904.82,371039,3228371607
8/7/2019,819832,153,174919789,2.16935722,2.14E+11,98545866993,9.99E+12,2.368850049,878715.4502,75945274.3,1912.5,22887410.66,74.6650716,80.0207494,11967.27355,17863817.32,370946,2863202083
